,,Pais,level_1,date,/m/06k1r,isPartial,log,cycle,trend
BR,324,BR,6,2010-07-01,77.0,False,4.343805421853684,-0.04047500105204627,4.38428042290573
BR,325,BR,7,2010-08-01,82.0,False,4.406719247264253,0.02959952779718744,4.377119719467066
BR,326,BR,8,2010-09-01,85.0,False,4.442651256490317,0.07121082468630924,4.371440431804007
BR,327,BR,9,2010-10-01,75.0,False,4.31748811353631,-0.04850940666110226,4.365997520197412
BR,328,BR,10,2010-11-01,79.0,False,4.3694478524670215,0.00871506046077375,4.360732792006248
BR,329,BR,11,2010-12-01,68.0,False,4.219507705176107,-0.13527185930235053,4.3547795644784575
BR,330,BR,12,2011-01-01,91.0,False,4.51085950651685,0.16344310064718037,4.347416405869669
BR,331,BR,13,2011-02-01,86.0,False,4.454347296253507,0.11867994280637006,4.335667353447137
BR,332,BR,14,2011-03-01,74.0,False,4.30406509320417,-0.015215402951396229,4.319280496155566
BR,333,BR,15,2011-04-01,75.0,False,4.31748811353631,0.017506191549871986,4.299981921986438
BR,334,BR,16,2011-05-01,70.0,False,4.248495242049359,-0.030748886832681954,4.279244128882041
BR,335,BR,17,2011-06-01,69.0,False,4.23410650459726,-0.024724880046567144,4.258831384643827
BR,336,BR,18,2011-07-01,69.0,False,4.23410650459726,-0.005888971028778833,4.2399954756260385
BR,337,BR,19,2011-08-01,67.0,False,4.204692619390966,-0.018883487457841852,4.223576106848808
BR,338,BR,20,2011-09-01,65.0,False,4.174387269895637,-0.035927563919483596,4.21031483381512
BR,339,BR,21,2011-10-01,64.0,False,4.1588830833596715,-0.041755403877327346,4.200638487236999
BR,340,BR,22,2011-11-01,65.0,False,4.174387269895637,-0.019987835198834958,4.194375105094472
BR,341,BR,23,2011-12-01,57.0,False,4.04305126783455,-0.14760553413506283,4.190656801969613
BR,342,BR,24,2012-01-01,77.0,False,4.343805421853684,0.15552285999583582,4.188282561857848
BR,343,BR,25,2012-02-01,71.0,False,4.2626798770413155,0.07908860052229727,4.183591276519018
BR,344,BR,26,2012-03-01,69.0,False,4.23410650459726,0.058592619217700204,4.1755138853795595
BR,345,BR,27,2012-04-01,64.0,False,4.1588830833596715,-0.005416387848276472,4.164299471207948
BR,346,BR,28,2012-05-01,63.0,False,4.143134726391533,-0.008038934034753531,4.151173660426286
BR,347,BR,29,2012-06-01,60.0,False,4.0943445622221,-0.0429272441037698,4.13727180632587
BR,348,BR,30,2012-07-01,63.0,False,4.143134726391533,0.01953944642745231,4.12359527996408
BR,349,BR,31,2012-08-01,61.0,False,4.110873864173311,0.00044386584341449264,4.110429998329897
BR,350,BR,32,2012-09-01,61.0,False,4.110873864173311,0.01248632832055474,4.098387535852757
BR,351,BR,33,2012-10-01,59.0,False,4.07753744390572,-0.010549420820433753,4.0880868647261535
BR,352,BR,34,2012-11-01,55.0,False,4.007333185232471,-0.07302187738311883,4.08035506261559
BR,353,BR,35,2012-12-01,49.0,False,3.8918202981106265,-0.18402308539560197,4.075843383506228
BR,354,BR,36,2013-01-01,71.0,False,4.2626798770413155,0.18869382694780423,4.073986050093511
BR,355,BR,37,2013-02-01,62.0,False,4.127134385045092,0.05598415139547175,4.07115023364962
BR,356,BR,38,2013-03-01,58.0,False,4.060443010546419,-0.006404992016114441,4.0668480025625335
BR,357,BR,39,2013-04-01,60.0,False,4.0943445622221,0.03282006781194724,4.061524494410153
BR,358,BR,40,2013-05-01,58.0,False,4.060443010546419,0.004924913642970985,4.055518096903448
BR,359,BR,41,2013-06-01,52.0,False,3.9512437185814275,-0.09847048030215566,4.049714198883583
BR,360,BR,42,2013-07-01,57.0,False,4.04305126783455,-0.0020290032512209066,4.045080271085771
BR,361,BR,43,2013-08-01,58.0,False,4.060443010546419,0.019500400972896514,4.040942609573523
BR,362,BR,44,2013-09-01,59.0,False,4.07753744390572,0.040943750216227315,4.036593693689492
BR,363,BR,45,2013-10-01,56.0,False,4.02535169073515,-0.006299318724071412,4.031651009459221
BR,364,BR,46,2013-11-01,54.0,False,3.9889840465642745,-0.03743039218091049,4.026414438745185
BR,365,BR,47,2013-12-01,48.0,False,3.871201010907891,-0.14987786385656987,4.021078874764461
BR,366,BR,48,2014-01-01,66.0,False,4.189654742026425,0.1744393711619825,4.015215370864443
BR,367,BR,49,2014-02-01,61.0,False,4.110873864173311,0.10497684817839303,4.005897015994918
BR,368,BR,50,2014-03-01,56.0,False,4.02535169073515,0.03224746877677909,3.9931042219583706
BR,369,BR,51,2014-04-01,53.0,False,3.970291913552122,-0.00827510114147012,3.978567014693592
BR,370,BR,52,2014-05-01,51.0,False,3.9318256327243257,-0.032727245227994306,3.96455287795232
BR,371,BR,53,2014-06-01,46.0,False,3.828641396489095,-0.12454998064483735,3.9531913771339324
BR,372,BR,54,2014-07-01,51.0,False,3.9318256327243257,-0.014240990826348998,3.9460666235506747
BR,373,BR,55,2014-08-01,51.0,False,3.9318256327243257,-0.010861262779718217,3.942686895504044
BR,374,BR,56,2014-09-01,52.0,False,3.9512437185814275,0.008920597132993091,3.9423231214484344
BR,375,BR,57,2014-10-01,51.0,False,3.9318256327243257,-0.012239576067585745,3.9440652087919115
BR,376,BR,58,2014-11-01,50.0,False,3.912023005428146,-0.03512873613327949,3.9471517415614255
BR,377,BR,59,2014-12-01,45.0,False,3.8066624897703196,-0.1439548210791446,3.950617310849464
BR,378,BR,60,2015-01-01,62.0,False,4.127134385045092,0.17422335623213048,3.952911028812961
BR,379,BR,61,2015-02-01,57.0,False,4.04305126783455,0.09296850724368344,3.950082760590867
BR,380,BR,62,2015-03-01,56.0,False,4.02535169073515,0.08426559680914814,3.9410860939260015
BR,381,BR,63,2015-04-01,53.0,False,3.970291913552122,0.04386782187020666,3.9264240916819153
BR,382,BR,64,2015-05-01,47.0,False,3.8501476017100584,-0.057856641625583904,3.9080042433356423
BR,383,BR,65,2015-06-01,47.0,False,3.8501476017100584,-0.03831756701866329,3.8884651687287217
BR,384,BR,66,2015-07-01,47.0,False,3.8501476017100584,-0.019333608632206012,3.8694812103422644
BR,385,BR,67,2015-08-01,47.0,False,3.8501476017100584,-0.0019404828303439814,3.8520880845404024
BR,386,BR,68,2015-09-01,46.0,False,3.828641396489095,-0.008357884387638848,3.836999280876734
BR,387,BR,69,2015-10-01,44.0,False,3.784189633918261,-0.04070631360608923,3.8248959475243502
BR,388,BR,70,2015-11-01,43.0,False,3.7612001156935624,-0.05511981888965467,3.816319934583217
BR,389,BR,71,2015-12-01,37.0,False,3.6109179126442243,-0.20021674094897124,3.8111346535931956
BR,390,BR,72,2016-01-01,52.0,False,3.9512437185814275,0.1429588661354413,3.8082848524459862
BR,391,BR,73,2016-02-01,49.0,False,3.8918202981106265,0.08844196475982047,3.803378333350806
BR,392,BR,74,2016-03-01,49.0,False,3.8918202981106265,0.09741475182483006,3.7944055462857964
BR,393,BR,75,2016-04-01,47.0,False,3.8501476017100584,0.06931662773496106,3.7808309739750974
BR,394,BR,76,2016-05-01,42.0,False,3.7376696182833684,-0.02607306005656218,3.7637426783399306
BR,395,BR,77,2016-06-01,40.0,False,3.6888794541139363,-0.056504544316497096,3.7453839984304333
BR,396,BR,78,2016-07-01,41.0,False,3.713572066704308,-0.013991655591494734,3.7275637222958027
BR,397,BR,79,2016-08-01,41.0,False,3.713572066704308,0.002423171124346979,3.711148895579961
BR,398,BR,80,2016-09-01,38.0,False,3.6375861597263857,-0.05918720994058546,3.696773369666971
BR,399,BR,81,2016-10-01,39.0,False,3.6635616461296463,-0.021549735996658548,3.685111382126305
BR,400,BR,82,2016-11-01,41.0,False,3.713572066704308,0.03772134967588325,3.6758507170284247
BR,401,BR,83,2016-12-01,33.0,False,3.4965075614664802,-0.17181243471070395,3.668319996177184
BR,402,BR,84,2017-01-01,45.0,False,3.8066624897703196,0.14418595923261757,3.662476530537702
BR,403,BR,85,2017-02-01,41.0,False,3.713572066704308,0.058157976207721784,3.655414090496586
BR,404,BR,86,2017-03-01,40.0,False,3.6888794541139363,0.042249908352948395,3.646629545760988
BR,405,BR,87,2017-04-01,37.0,False,3.6109179126442243,-0.025671152997295277,3.6365890656415196
BR,406,BR,88,2017-05-01,37.0,False,3.6109179126442243,-0.01554507194378596,3.6264629845880103
BR,407,BR,89,2017-06-01,36.0,False,3.58351893845611,-0.033474846044224904,3.616993784500335
BR,408,BR,90,2017-07-01,36.0,False,3.58351893845611,-0.025145924289858623,3.6086648627459685
BR,409,BR,91,2017-08-01,39.0,False,3.6635616461296463,0.062159943537996476,3.60140170259165
BR,410,BR,92,2017-09-01,36.0,False,3.58351893845611,-0.011191750109843746,3.5947106885659537
BR,411,BR,93,2017-10-01,37.0,False,3.6109179126442243,0.021783708387802303,3.589134204256422
BR,412,BR,94,2017-11-01,33.0,False,3.4965075614664802,-0.08852054261562126,3.5850281040821015
BR,413,BR,95,2017-12-01,31.0,False,3.4339872044851463,-0.1491240997833545,3.5831113042685008
BR,414,BR,96,2018-01-01,41.0,False,3.713572066704308,0.13094468804010573,3.5826273786642022
BR,415,BR,97,2018-02-01,39.0,False,3.6635616461296463,0.08322714667491216,3.580334499454734
BR,416,BR,98,2018-03-01,37.0,False,3.6109179126442243,0.035744662351265166,3.575173250292959
BR,417,BR,99,2018-04-01,39.0,False,3.6635616461296463,0.09609031218666164,3.5674713339429847
BR,418,BR,100,2018-05-01,33.0,False,3.4965075614664802,-0.061644636074954295,3.5581521975414345
BR,419,BR,101,2018-06-01,32.0,False,3.4657359027997265,-0.08400489062832017,3.5497407934280467
BR,420,BR,102,2018-07-01,35.0,False,3.5553480614894135,0.011613398148105247,3.5437346633413083
BR,421,BR,103,2018-08-01,35.0,False,3.5553480614894135,0.015116793980175292,3.5402312675092382
BR,422,BR,104,2018-09-01,33.0,False,3.4965075614664802,-0.04301406132917629,3.5395216227956565
BR,423,BR,105,2018-10-01,33.0,False,3.4965075614664802,-0.045641131164239734,3.54214869263072
BR,424,BR,106,2018-11-01,34.0,False,3.5263605246161616,-0.021578014806274304,3.547938539422436
BR,425,BR,107,2018-12-01,31.0,False,3.4339872044851463,-0.12196933557426037,3.5559565400594066
BR,426,BR,108,2019-01-01,39.0,False,3.6635616461296463,0.09865320827951685,3.5649084378501295
BR,427,BR,109,2019-02-01,39.0,False,3.6635616461296463,0.09209449228611533,3.571467153843531
BR,428,BR,110,2019-03-01,38.0,False,3.6375861597263857,0.06363633049985484,3.573949829226531
BR,429,BR,111,2019-04-01,36.0,False,3.58351893845611,0.011310425065294893,3.572208513390815
BR,430,BR,112,2019-05-01,34.0,False,3.5263605246161616,-0.04079533662023849,3.5671558612364
BR,431,BR,113,2019-06-01,34.0,False,3.5263605246161616,-0.03353251013156333,3.559893034747725
BR,432,BR,114,2019-07-01,36.0,False,3.58351893845611,0.032677664823886676,3.5508412736322232
BR,433,BR,115,2019-08-01,36.0,False,3.58351893845611,0.0436559960276397,3.53986294242847
BR,434,BR,116,2019-09-01,34.0,False,3.5263605246161616,-0.0010045088059431606,3.5273650334221047
BR,435,BR,117,2019-10-01,34.0,False,3.5263605246161616,0.011878385783597789,3.5144821388325638
BR,436,BR,118,2019-11-01,32.0,False,3.4657359027997265,-0.03659620626612492,3.5023321090658515
BR,437,BR,119,2019-12-01,30.0,False,3.4011973816621555,-0.09103338596220922,3.4922307676243647
BR,438,BR,120,2020-01-01,39.0,False,3.6635616461296463,0.1786776448902474,3.484884001239399
BR,439,BR,121,2020-02-01,33.0,False,3.4965075614664802,0.01702708792360008,3.47948047354288
BR,440,BR,122,2020-03-01,29.0,False,3.367295829986474,-0.11089097892842892,3.478186808914903
BR,441,BR,123,2020-04-01,26.0,False,3.258096538021482,-0.22535687851280395,3.483453416534286
BR,442,BR,124,2020-05-01,30.0,False,3.4011973816621555,-0.09468514093555269,3.495882522597708
BR,443,BR,125,2020-06-01,37.0,False,3.6109179126442243,0.09859750731759132,3.512320405326633
BR,444,BR,126,2020-07-01,39.0,False,3.6635616461296463,0.1355263888693803,3.528035257260266
BR,445,BR,127,2020-08-01,38.0,False,3.6375861597263857,0.09764759699994752,3.539938562726438
BR,446,BR,128,2020-09-01,37.0,False,3.6109179126442243,0.06371733344341957,3.547200579200805
BR,447,BR,129,2020-10-01,36.0,False,3.58351893845611,0.03289991434708739,3.5506190241090225
BR,448,BR,130,2020-11-01,32.0,False,3.4657359027997265,-0.08631766763441462,3.552053570434141
BR,449,BR,131,2020-12-01,28.0,False,3.332204510175204,-0.22170771288979374,3.5539122230649975
BR,450,BR,132,2021-01-01,40.0,False,3.6888794541139363,0.1317150950174164,3.55716435909652
BR,451,BR,133,2021-02-01,37.0,False,3.6109179126442243,0.05183368556874868,3.5590842270754757
BR,452,BR,134,2021-03-01,35.0,False,3.5553480614894135,-0.003793265642841437,3.559141327132255
BR,453,BR,135,2021-04-01,35.0,False,3.5553480614894135,-0.002320992667311561,3.557669054156725
BR,454,BR,136,2021-05-01,35.0,False,3.5553480614894135,0.00041047954470707637,3.5549375819447064
BR,455,BR,137,2021-06-01,35.0,False,3.5553480614894135,0.004169660408516851,3.5511784010808967
BR,456,BR,138,2021-07-01,34.0,False,3.5263605246161616,-0.020269318859577723,3.5466298434757393
BR,457,BR,139,2021-08-01,35.0,False,3.5553480614894135,0.0137483261095932,3.5415997353798203
BR,458,BR,140,2021-09-01,35.0,False,3.5553480614894135,0.01928998042668084,3.5360580810627327
BR,459,BR,141,2021-10-01,34.0,False,3.5263605246161616,-0.0038434989464040115,3.5302040235625656
BR,460,BR,142,2021-11-01,32.0,False,3.4657359027997265,-0.05882230279145961,3.524558205591186
BR,461,BR,143,2021-12-01,30.0,False,3.4011973816621555,-0.11837982988253337,3.519577211544689
BR,462,BR,144,2022-01-01,37.0,False,3.6109179126442243,0.0961806585382452,3.514737254105979
BR,463,BR,145,2022-02-01,36.0,False,3.58351893845611,0.0759773896628575,3.5075415487932524
BR,464,BR,146,2022-03-01,36.0,False,3.58351893845611,0.08642261635576887,3.497096322100341
BR,465,BR,147,2022-04-01,32.0,False,3.4657359027997265,-0.018038187549063167,3.4837740903487897
BR,466,BR,148,2022-05-01,32.0,False,3.4657359027997265,-0.003651843999678217,3.4693877467994048
BR,467,BR,149,2022-06-01,30.0,False,3.4011973816621555,-0.054252166591685747,3.455449548253841
BR,468,BR,150,2022-07-01,32.0,False,3.4657359027997265,0.022325015352631983,3.4434108874470946
BR,469,BR,151,2022-08-01,32.0,False,3.4657359027997265,0.03191694846209847,3.433818954337628
BR,470,BR,152,2022-09-01,30.0,False,3.4011973816621555,-0.026395640810962906,3.4275930224731184
BR,471,BR,153,2022-10-01,30.0,False,3.4011973816621555,-0.02498693288012266,3.426184314542278
BR,472,BR,154,2022-11-01,28.0,False,3.332204510175204,-0.09839961571177147,3.4306041258869753
BR,473,BR,155,2022-12-01,27.0,False,3.295836866004329,-0.14561043696341258,3.4414473029677417
BR,474,BR,156,2023-01-01,36.0,False,3.58351893845611,0.1258502398061978,3.457668698649912
BR,475,BR,157,2023-02-01,34.0,False,3.5263605246161616,0.050564199433395185,3.4757963251827664
BR,476,BR,158,2023-03-01,34.0,False,3.5263605246161616,0.031904825803812376,3.494455698812349
CL,477,CL,0,2010-01-01,92.0,False,4.5217885770490405,-0.012920205873330204,4.534708782922371
CL,478,CL,1,2010-02-01,100.0,False,4.605170185988092,0.1005158557224064,4.504654330265685
CL,479,CL,2,2010-03-01,91.0,False,4.51085950651685,0.03647496567240349,4.474384540844446
CL,480,CL,3,2010-04-01,78.0,False,4.356708826689592,-0.08865051546654446,4.445359342156136
CL,481,CL,4,2010-05-01,77.0,False,4.343805421853684,-0.07584115593909502,4.419646577792779
CL,482,CL,5,2010-06-01,80.0,False,4.382026634673881,-0.015809948081409786,4.397836582755291
CL,483,CL,6,2010-07-01,79.0,False,4.3694478524670215,-0.009807820311915627,4.379255672778937
CL,484,CL,7,2010-08-01,87.0,False,4.465908118654584,0.10294145419029199,4.362966664464292
CL,485,CL,8,2010-09-01,79.0,False,4.3694478524670215,0.02157894172695851,4.347868910740063
CL,486,CL,9,2010-10-01,74.0,False,4.30406509320417,-0.030512362233965362,4.3345774554381356
CL,487,CL,10,2010-11-01,76.0,False,4.330733340286331,0.006666348867153005,4.324066991419178
CL,488,CL,11,2010-12-01,64.0,False,4.1588830833596715,-0.15792058881361815,4.31680367217329
CL,489,CL,12,2011-01-01,81.0,False,4.394449154672439,0.08108439766741338,4.313364757005026
CL,490,CL,13,2011-02-01,77.0,False,4.343805421853684,0.03210992644830313,4.311695495405381
CL,491,CL,14,2011-03-01,77.0,False,4.343805421853684,0.0327128783605426,4.3110925434931415
CL,492,CL,15,2011-04-01,74.0,False,4.30406509320417,-0.007322629623726762,4.311387722827897
CL,493,CL,16,2011-05-01,80.0,False,4.382026634673881,0.06906856506530001,4.312958069608581
CL,494,CL,17,2011-06-01,70.0,False,4.248495242049359,-0.06756333415770488,4.316058576207064
CL,495,CL,18,2011-07-01,76.0,False,4.330733340286331,0.00863796254002569,4.322095377746305
CL,496,CL,19,2011-08-01,69.0,False,4.23410650459726,-0.09724204918271084,4.3313485537799705
CL,497,CL,20,2011-09-01,75.0,False,4.31748811353631,-0.026754036367746536,4.344242149904057
CL,498,CL,21,2011-10-01,77.0,False,4.343805421853684,-0.01577408904116595,4.35957951089485
CL,499,CL,22,2011-11-01,84.0,False,4.430816798843313,0.055098717920809115,4.375718080922504
CL,500,CL,23,2011-12-01,67.0,False,4.204692619390966,-0.18605978328219042,4.390752402673156
CL,501,CL,24,2012-01-01,92.0,False,4.5217885770490405,0.1180932462507549,4.403695330798286
CL,502,CL,25,2012-02-01,92.0,False,4.5217885770490405,0.11132985348770408,4.410458723561336
CL,503,CL,26,2012-03-01,97.0,False,4.574710978503383,0.16578831850678544,4.408922659996597
CL,504,CL,27,2012-04-01,81.0,False,4.394449154672439,-0.004373562024045263,4.398822716696484
CL,505,CL,28,2012-05-01,75.0,False,4.31748811353631,-0.06516949535888283,4.382657608895193
CL,506,CL,29,2012-06-01,78.0,False,4.356708826689592,-0.006144332436926803,4.3628531591265185
CL,507,CL,30,2012-07-01,78.0,False,4.356708826689592,0.015959795021321277,4.34074903166827
CL,508,CL,31,2012-08-01,77.0,False,4.343805421853684,0.0262229365960458,4.317582485257638
CL,509,CL,32,2012-09-01,68.0,False,4.219507705176107,-0.07534907003939129,4.294856775215498
CL,510,CL,33,2012-10-01,65.0,False,4.174387269895637,-0.10012493591035732,4.274512205805994
CL,511,CL,34,2012-11-01,74.0,False,4.30406509320417,0.04683182974489153,4.257233263459279
CL,512,CL,35,2012-12-01,61.0,False,4.110873864173311,-0.1311618215003545,4.242035685673666
CL,513,CL,36,2013-01-01,73.0,False,4.290459441148391,0.06174370070517288,4.228715740443218
CL,514,CL,37,2013-02-01,71.0,False,4.2626798770413155,0.04779621163766112,4.214883665403654
CL,515,CL,38,2013-03-01,73.0,False,4.290459441148391,0.09128068127927502,4.199178759869116
