,,Pais,level_1,date,/g/120ry1nd,isPartial,log,cycle,trend
BR,547,BR,73,2016-02-01,2.0,False,0.6931471805599453,-0.8841394206445338,1.577286601204479
BR,548,BR,74,2016-03-01,25.0,False,3.2188758248682006,1.6082949928464725,1.610580832021728
BR,549,BR,75,2016-04-01,8.0,False,2.0794415416798357,0.46198618430590077,1.617455357373935
BR,550,BR,76,2016-05-01,5.0,False,1.6094379124341003,0.008714274284475687,1.6007236381496246
BR,551,BR,77,2016-06-01,4.0,False,1.3862943611198906,-0.18460454385586256,1.5708989049757531
BR,552,BR,78,2016-07-01,3.0,False,1.0986122886681098,-0.4400273377159094,1.5386396263840192
BR,553,BR,79,2016-08-01,4.0,False,1.3862943611198906,-0.12523316738863266,1.5115275285085232
BR,554,BR,80,2016-09-01,5.0,False,1.6094379124341003,0.11962736391266726,1.489810548521433
BR,555,BR,81,2016-10-01,4.0,False,1.3862943611198906,-0.08535504301855035,1.471649404138441
BR,556,BR,82,2016-11-01,5.0,False,1.6094379124341003,0.15223930996031787,1.4571986024737824
BR,557,BR,83,2016-12-01,5.0,False,1.6094379124341003,0.16424784584271435,1.445190066591386
BR,558,BR,84,2017-01-01,2.0,False,0.6931471805599453,-0.7437458608279061,1.4368930413878513
BR,559,BR,85,2017-02-01,3.0,False,1.0986122886681098,-0.33770194718904745,1.4363142358571572
BR,560,BR,86,2017-03-01,7.0,False,1.9459101490553132,0.510845554409163,1.4350645946461502
BR,561,BR,87,2017-04-01,8.0,False,2.0794415416798357,0.6603148450646446,1.4191266966151912
BR,562,BR,88,2017-05-01,6.0,False,1.791759469228055,0.40876225602992666,1.3829972131981283
BR,563,BR,89,2017-06-01,3.0,False,1.0986122886681098,-0.23356577457844407,1.3321780632465539
BR,564,BR,90,2017-07-01,3.0,False,1.0986122886681098,-0.18037158121111418,1.278983869879224
BR,565,BR,91,2017-08-01,3.0,False,1.0986122886681098,-0.13322420463714413,1.231836493305254
BR,566,BR,92,2017-09-01,3.0,False,1.0986122886681098,-0.09753931204546484,1.1961516007135746
BR,567,BR,93,2017-10-01,3.0,False,1.0986122886681098,-0.07651216721438714,1.175124455882497
BR,568,BR,94,2017-11-01,4.0,False,1.3862943611198906,0.2159696937303155,1.170324667389575
BR,569,BR,95,2017-12-01,2.0,False,0.6931471805599453,-0.4888994604655116,1.1820466410254569
BR,570,BR,96,2018-01-01,3.0,False,1.0986122886681098,-0.11557198880818476,1.2141842774762945
BR,571,BR,97,2018-02-01,2.0,False,0.6931471805599453,-0.5693359725272039,1.2624831530871492
BR,572,BR,98,2018-03-01,4.0,False,1.3862943611198906,0.06553171673027802,1.3207626443896126
BR,573,BR,99,2018-04-01,7.0,False,1.9459101490553132,0.572556954015492,1.3733531950398212
BR,574,BR,100,2018-05-01,11.0,False,2.3978952727983707,0.9922178288256216,1.405677443972749
BR,575,BR,101,2018-06-01,4.0,False,1.3862943611198906,-0.02640628490373742,1.412700646023628
BR,576,BR,102,2018-07-01,2.0,False,0.6931471805599453,-0.7127778392815062,1.4059250198414515
BR,577,BR,103,2018-08-01,3.0,False,1.0986122886681098,-0.2978003906587072,1.396412679326817
BR,578,BR,104,2018-09-01,7.0,False,1.9459101490553132,0.5625640413296822,1.383346107725631
BR,579,BR,105,2018-10-01,8.0,False,2.0794415416798357,0.7184970932403472,1.3609444484394886
BR,580,BR,106,2018-11-01,3.0,False,1.0986122886681098,-0.23419062355736986,1.3328029122254796
BR,581,BR,107,2018-12-01,2.0,False,0.6931471805599453,-0.6213444808347558,1.314491661394701
BR,582,BR,108,2019-01-01,2.0,False,0.6931471805599453,-0.6245305006390137,1.317677681198959
BR,583,BR,109,2019-02-01,3.0,False,1.0986122886681098,-0.24505992687470468,1.3436722155428145
BR,584,BR,110,2019-03-01,4.0,False,1.3862943611198906,0.0029166944663789884,1.3833776666535116
BR,585,BR,111,2019-04-01,3.0,False,1.0986122886681098,-0.324999815975606,1.4236121046437158
BR,586,BR,112,2019-05-01,17.0,False,2.833213344056216,1.3819711328556845,1.4512422112005317
BR,587,BR,113,2019-06-01,7.0,False,1.9459101490553132,0.4981921446438431,1.4477180044114701
BR,588,BR,114,2019-07-01,3.0,False,1.0986122886681098,-0.318910065910194,1.4175223545783038
BR,589,BR,115,2019-08-01,5.0,False,1.6094379124341003,0.23599657802056462,1.3734413344135357
BR,590,BR,116,2019-09-01,3.0,False,1.0986122886681098,-0.22433356019638961,1.3229458488644994
BR,591,BR,117,2019-10-01,3.0,False,1.0986122886681098,-0.1788277905107627,1.2774400791788725
BR,592,BR,118,2019-11-01,5.0,False,1.6094379124341003,0.3648485984997081,1.2445893139343922
BR,593,BR,119,2019-12-01,2.0,False,0.6931471805599453,-0.5359311979736717,1.229078378533617
BR,594,BR,120,2020-01-01,1.0,False,0.0,-1.2416729083541003,1.2416729083541003
BR,595,BR,121,2020-02-01,3.0,False,1.0986122886681098,-0.18559406347239094,1.2842063521405007
BR,596,BR,122,2020-03-01,8.0,False,2.0794415416798357,0.7416239315149278,1.337817610164908
BR,597,BR,123,2020-04-01,5.0,False,1.6094379124341003,0.228885564125896,1.3805523483082043
BR,598,BR,124,2020-05-01,7.0,False,1.9459101490553132,0.543093517745459,1.4028166313098542
BR,599,BR,125,2020-06-01,9.0,False,2.1972245773362196,0.7983932940247993,1.3988312833114203
BR,600,BR,126,2020-07-01,3.0,False,1.0986122886681098,-0.2732563984154468,1.3718686870835566
BR,601,BR,127,2020-08-01,3.0,False,1.0986122886681098,-0.23989549162921953,1.3385077802973293
BR,602,BR,128,2020-09-01,3.0,False,1.0986122886681098,-0.2121609386487715,1.3107732273168813
BR,603,BR,129,2020-10-01,3.0,False,1.0986122886681098,-0.19807914564442552,1.2966914343125353
BR,604,BR,130,2020-11-01,4.0,False,1.3862943611198906,0.0855415693094217,1.3007527918104689
BR,605,BR,131,2020-12-01,3.0,False,1.0986122886681098,-0.22553408257467722,1.324146371242787
BR,606,BR,132,2021-01-01,3.0,False,1.0986122886681098,-0.27087464819530704,1.3694869368634168
BR,607,BR,133,2021-02-01,2.0,False,0.6931471805599453,-0.7424831709900973,1.4356303515500426
BR,608,BR,134,2021-03-01,7.0,False,1.9459101490553132,0.4289922483448876,1.5169179007104256
BR,609,BR,135,2021-04-01,4.0,False,1.3862943611198906,-0.20902178911593494,1.5953161502358255
BR,610,BR,136,2021-05-01,11.0,False,2.3978952727983707,0.7379537359751214,1.6599415368232493
BR,611,BR,137,2021-06-01,6.0,False,1.791759469228055,0.09533266854361644,1.6964268006844385
BR,612,BR,138,2021-07-01,5.0,False,1.6094379124341003,-0.09326599852995332,1.7027039109640536
BR,613,BR,139,2021-08-01,6.0,False,1.791759469228055,0.11346575461223929,1.6782937146158157
BR,614,BR,140,2021-09-01,21.0,False,3.044522437723423,1.4233598124388105,1.6211626252846125
BR,615,BR,141,2021-10-01,4.0,False,1.3862943611198906,-0.14487379140564727,1.5311681525255378
BR,616,BR,142,2021-11-01,3.0,False,1.0986122886681098,-0.33327818076622173,1.4318904694343315
BR,617,BR,143,2021-12-01,2.0,False,0.6931471805599453,-0.6513480053566948,1.34449518591664
BR,618,BR,144,2022-01-01,2.0,False,0.6931471805599453,-0.5914460949720611,1.2845932755320064
BR,619,BR,145,2022-02-01,3.0,False,1.0986122886681098,-0.15832762308258475,1.2569399117506945
BR,620,BR,146,2022-03-01,5.0,False,1.6094379124341003,0.35300507930733294,1.2564328331267673
BR,621,BR,147,2022-04-01,4.0,False,1.3862943611198906,0.11096337662364664,1.275330984496244
BR,622,BR,148,2022-05-01,5.0,False,1.6094379124341003,0.29766118375050143,1.3117767286835988
BR,623,BR,149,2022-06-01,3.0,False,1.0986122886681098,-0.267149529455591,1.3657618181237008
BR,624,BR,150,2022-07-01,2.0,False,0.6931471805599453,-0.7490918444206484,1.4422390249805936
BR,625,BR,151,2022-08-01,3.0,False,1.0986122886681098,-0.4430963405926176,1.5417086292607274
BR,626,BR,152,2022-09-01,6.0,False,1.791759469228055,0.13957342233117975,1.6521860468968752
BR,627,BR,153,2022-10-01,6.0,False,1.791759469228055,0.03745771441612056,1.7543017548119344
BR,628,BR,154,2022-11-01,34.0,False,3.5263605246161616,1.6953480709818387,1.8310124536343229
BR,629,BR,155,2022-12-01,6.0,False,1.791759469228055,-0.07413967000467259,1.8658991392327275
BR,630,BR,156,2023-01-01,11.0,False,2.3978952727983707,0.5270966641395061,1.8707986086588646
BR,631,BR,157,2023-02-01,2.0,True,0.6931471805599453,-1.1631648172377602,1.8563119977977056
CL,632,CL,0,2010-01-01,1.0,False,0.0,-0.3721647884042901,0.3721647884042901
CL,633,CL,1,2010-02-01,1.0,False,0.0,-0.5748233535296925,0.5748233535296925
CL,634,CL,2,2010-03-01,3.0,False,1.0986122886681098,0.32733311648641983,0.77127917218169
CL,635,CL,3,2010-04-01,4.0,False,1.3862943611198906,0.44054525245850773,0.9457491086613828
CL,636,CL,4,2010-05-01,4.0,False,1.3862943611198906,0.2983887819085791,1.0879055792113115
CL,637,CL,5,2010-06-01,4.0,False,1.3862943611198906,0.1915309401715659,1.1947634209483247
CL,638,CL,6,2010-07-01,3.0,False,1.0986122886681098,-0.16969832868630474,1.2683106173544145
CL,639,CL,7,2010-08-01,5.0,False,1.6094379124341003,0.2957105781863354,1.3137273342477649
CL,640,CL,8,2010-09-01,4.0,False,1.3862943611198906,0.05292892915143521,1.3333654319684554
CL,641,CL,9,2010-10-01,5.0,False,1.6094379124341003,0.2749326319410945,1.3345052804930058
CL,642,CL,10,2010-11-01,4.0,False,1.3862943611198906,0.06098496250276475,1.3253093986171258
CL,643,CL,11,2010-12-01,3.0,False,1.0986122886681098,-0.2199102270007678,1.3185225156688776
CL,644,CL,12,2011-01-01,2.0,False,0.6931471805599453,-0.6347585964580899,1.3279057770180351
CL,645,CL,13,2011-02-01,2.0,False,0.6931471805599453,-0.6704079770244148,1.36355515758436
CL,646,CL,14,2011-03-01,3.0,False,1.0986122886681098,-0.32637503367853604,1.4249873223466458
CL,647,CL,15,2011-04-01,4.0,False,1.3862943611198906,-0.11425110888005441,1.500545469999945
CL,648,CL,16,2011-05-01,10.0,False,2.302585092994046,0.7294518776493777,1.5731332153446682
CL,649,CL,17,2011-06-01,7.0,False,1.9459101490553132,0.3221601610220872,1.623749988033226
CL,650,CL,18,2011-07-01,5.0,False,1.6094379124341003,-0.036114836578085674,1.645552749012186
CL,651,CL,19,2011-08-01,14.0,False,2.6390573296152584,1.0019895343701068,1.6370677952451516
CL,652,CL,20,2011-09-01,4.0,False,1.3862943611198906,-0.20992514863286793,1.5962195097527585
CL,653,CL,21,2011-10-01,5.0,False,1.6094379124341003,0.07180581130562103,1.5376321011284793
CL,654,CL,22,2011-11-01,4.0,False,1.3862943611198906,-0.08613666436868095,1.4724310254885715
CL,655,CL,23,2011-12-01,3.0,False,1.0986122886681098,-0.3143262138029441,1.412938502471054
CL,656,CL,24,2012-01-01,2.0,False,0.6931471805599453,-0.6768939600811873,1.3700411406411326
CL,657,CL,25,2012-02-01,3.0,False,1.0986122886681098,-0.250774489665855,1.3493867783339648
CL,658,CL,26,2012-03-01,4.0,False,1.3862943611198906,0.04095267323653484,1.3453416878833557
CL,659,CL,27,2012-04-01,5.0,False,1.6094379124341003,0.2613453456387551,1.3480925667953452
CL,660,CL,28,2012-05-01,4.0,False,1.3862943611198906,0.03778570398997538,1.3485086571299152
CL,661,CL,29,2012-06-01,5.0,False,1.6094379124341003,0.26762295572640693,1.3418149567076934
CL,662,CL,30,2012-07-01,4.0,False,1.3862943611198906,0.06242813603741726,1.3238662250824733
CL,663,CL,31,2012-08-01,4.0,False,1.3862943611198906,0.09131675671640149,1.294977604403489
CL,664,CL,32,2012-09-01,4.0,False,1.3862943611198906,0.12978965536595966,1.256504705753931
CL,665,CL,33,2012-10-01,4.0,False,1.3862943611198906,0.17496927495762837,1.2113250861622622
CL,666,CL,34,2012-11-01,4.0,False,1.3862943611198906,0.2218148975401779,1.1644794635797127
CL,667,CL,35,2012-12-01,2.0,False,0.6931471805599453,-0.4307775299801936,1.1239247105401389
CL,668,CL,36,2013-01-01,2.0,False,0.6931471805599453,-0.4081674339764544,1.1013146145363997
CL,669,CL,37,2013-02-01,2.0,False,0.6931471805599453,-0.40797615700173806,1.1011233375616833
CL,670,CL,38,2013-03-01,3.0,False,1.0986122886681098,-0.0224099623747942,1.121022251042904
CL,671,CL,39,2013-04-01,4.0,False,1.3862943611198906,0.2344112373296101,1.1518831237902805
CL,672,CL,40,2013-05-01,3.0,False,1.0986122886681098,-0.08559193657300823,1.184204225241118
CL,673,CL,41,2013-06-01,5.0,False,1.6094379124341003,0.39704723364588457,1.2123906787882157
CL,674,CL,42,2013-07-01,3.0,False,1.0986122886681098,-0.13080878688004627,1.229421075548156
CL,675,CL,43,2013-08-01,4.0,False,1.3862943611198906,0.15140290058827088,1.2348914605316197
CL,676,CL,44,2013-09-01,4.0,False,1.3862943611198906,0.1600766288186033,1.2262177323012873
CL,677,CL,45,2013-10-01,5.0,False,1.6094379124341003,0.4060987413377888,1.2033391710963115
CL,678,CL,46,2013-11-01,4.0,False,1.3862943611198906,0.2174313601504021,1.1688630009694885
CL,679,CL,47,2013-12-01,2.0,False,0.6931471805599453,-0.4390175777692994,1.1321647583292447
CL,680,CL,48,2014-01-01,2.0,False,0.6931471805599453,-0.41309665502656767,1.106243835586513
CL,681,CL,49,2014-02-01,2.0,False,0.6931471805599453,-0.4036354849627931,1.0967826655227384
CL,682,CL,50,2014-03-01,4.0,False,1.3862943611198906,0.28371562445096754,1.102578736668923
CL,683,CL,51,2014-04-01,3.0,False,1.0986122886681098,-0.017089990805245092,1.1157022794733549
CL,684,CL,52,2014-05-01,3.0,False,1.0986122886681098,-0.03433982945706093,1.1329521181251707
CL,685,CL,53,2014-06-01,4.0,False,1.3862943611198906,0.23545211748647055,1.15084224363342
CL,686,CL,54,2014-07-01,3.0,False,1.0986122886681098,-0.0667020278480912,1.165314316516201
CL,687,CL,55,2014-08-01,3.0,False,1.0986122886681098,-0.0776219105816105,1.1762341992497203
CL,688,CL,56,2014-09-01,4.0,False,1.3862943611198906,0.20393830727383988,1.1823560538460507
CL,689,CL,57,2014-10-01,4.0,False,1.3862943611198906,0.20515401731231986,1.1811403438075707
CL,690,CL,58,2014-11-01,4.0,False,1.3862943611198906,0.2128478566953338,1.1734465044245568
CL,691,CL,59,2014-12-01,3.0,False,1.0986122886681098,-0.06494091594104656,1.1635532046091563
CL,692,CL,60,2015-01-01,2.0,False,0.6931471805599453,-0.4661393969918267,1.159286577551772
CL,693,CL,61,2015-02-01,2.0,False,0.6931471805599453,-0.47424322728384405,1.1673904078437893
CL,694,CL,62,2015-03-01,3.0,False,1.0986122886681098,-0.08822720145862162,1.1868394901267314
CL,695,CL,63,2015-04-01,4.0,False,1.3862943611198906,0.177589795865833,1.2087045652540576
CL,696,CL,64,2015-05-01,5.0,False,1.6094379124341003,0.38685199171251705,1.2225859207215832
CL,697,CL,65,2015-06-01,5.0,False,1.6094379124341003,0.3883942384778798,1.2210436739562205
CL,698,CL,66,2015-07-01,3.0,False,1.0986122886681098,-0.10447318691197993,1.2030854755800897
CL,699,CL,67,2015-08-01,4.0,False,1.3862943611198906,0.21210214759661583,1.1741922135232747
CL,700,CL,68,2015-09-01,3.0,False,1.0986122886681098,-0.03949126726588381,1.1381035559339936
CL,701,CL,69,2015-10-01,3.0,False,1.0986122886681098,-0.0034819180856315857,1.1020942067537414
CL,702,CL,70,2015-11-01,3.0,False,1.0986122886681098,0.025831606531861118,1.0727806821362487
CL,703,CL,71,2015-12-01,2.0,False,0.6931471805599453,-0.36357428570720673,1.056721466267152
CL,704,CL,72,2016-01-01,2.0,False,0.6931471805599453,-0.36775838954767315,1.0609055701076184
CL,705,CL,73,2016-02-01,2.0,False,0.6931471805599453,-0.39311525263041636,1.0862624331903616
CL,706,CL,74,2016-03-01,4.0,False,1.3862943611198906,0.25870217256425687,1.1275921885556337
CL,707,CL,75,2016-04-01,3.0,False,1.0986122886681098,-0.0745307596984035,1.1731430483665133
CL,708,CL,76,2016-05-01,6.0,False,1.791759469228055,0.5762845415659041,1.2154749276621508
CL,709,CL,77,2016-06-01,5.0,False,1.6094379124341003,0.3635323502807106,1.2459055621533897
CL,710,CL,78,2016-07-01,3.0,False,1.0986122886681098,-0.16674514124239548,1.2653574299105053
CL,711,CL,79,2016-08-01,4.0,False,1.3862943611198906,0.10548247961143908,1.2808118815084515
CL,712,CL,80,2016-09-01,3.0,False,1.0986122886681098,-0.19785889316669825,1.296471181834808
CL,713,CL,81,2016-10-01,3.0,False,1.0986122886681098,-0.2196833484359031,1.3182956371040129
CL,714,CL,82,2016-11-01,4.0,False,1.3862943611198906,0.03734645580883078,1.3489479053110598
CL,715,CL,83,2016-12-01,4.0,False,1.3862943611198906,-0.0011348941904538723,1.3874292553103444
CL,716,CL,84,2017-01-01,3.0,False,1.0986122886681098,-0.33475110821830034,1.4333633968864101
CL,717,CL,85,2017-02-01,3.0,False,1.0986122886681098,-0.38774283625251527,1.486355124920625
CL,718,CL,86,2017-03-01,7.0,False,1.9459101490553132,0.4054800998979273,1.540430049157386
CL,719,CL,87,2017-04-01,7.0,False,1.9459101490553132,0.3627587503184333,1.58315139873688
CL,720,CL,88,2017-05-01,7.0,False,1.9459101490553132,0.33706974459105266,1.6088404044642606
CL,721,CL,89,2017-06-01,6.0,False,1.791759469228055,0.1738951929113992,1.6178642763166557
CL,722,CL,90,2017-07-01,4.0,False,1.3862943611198906,-0.22991369222781888,1.6162080533477095
CL,723,CL,91,2017-08-01,5.0,False,1.6094379124341003,-0.003317115392155179,1.6127550278262555
CL,724,CL,92,2017-09-01,5.0,False,1.6094379124341003,-0.0031186847165642906,1.6125565971506646
CL,725,CL,93,2017-10-01,5.0,False,1.6094379124341003,-0.011170961028671433,1.6206088734627717
CL,726,CL,94,2017-11-01,5.0,False,1.6094379124341003,-0.0324180783917023,1.6418559908258026
CL,727,CL,95,2017-12-01,4.0,False,1.3862943611198906,-0.2947615394992815,1.681055900619172
CL,728,CL,96,2018-01-01,4.0,False,1.3862943611198906,-0.35613189179587557,1.7424262529157661
CL,729,CL,97,2018-02-01,3.0,False,1.0986122886681098,-0.7266597167953743,1.8252720054634841
CL,730,CL,98,2018-03-01,8.0,False,2.0794415416798357,0.15647895719954286,1.922962584480293
CL,731,CL,99,2018-04-01,8.0,False,2.0794415416798357,0.06268512077560118,2.0167564209042346
CL,732,CL,100,2018-05-01,18.0,False,2.8903717578961645,0.7998518296028223,2.090519928293342
CL,733,CL,101,2018-06-01,17.0,False,2.833213344056216,0.7040490718376402,2.129164272218576
CL,734,CL,102,2018-07-01,8.0,False,2.0794415416798357,-0.05148994039777488,2.1309314820776106
CL,735,CL,103,2018-08-01,8.0,False,2.0794415416798357,-0.0263561967855801,2.105797738465416
CL,736,CL,104,2018-09-01,7.0,False,1.9459101490553132,-0.11697090724835246,2.0628810563036657
CL,737,CL,105,2018-10-01,7.0,False,1.9459101490553132,-0.06495003151229395,2.010860180567607
CL,738,CL,106,2018-11-01,13.0,False,2.5649493574615367,0.6084850163498521,1.9564643411116847
CL,739,CL,107,2018-12-01,7.0,False,1.9459101490553132,0.0405698817901774,1.9053402672651358
CL,740,CL,108,2019-01-01,6.0,False,1.791759469228055,-0.08151663606830883,1.8732761052963638
CL,741,CL,109,2019-02-01,2.0,False,0.6931471805599453,-1.1835889856103297,1.876736166170275
CL,742,CL,110,2019-03-01,5.0,False,1.6094379124341003,-0.3213882378165367,1.930826150250637
CL,743,CL,111,2019-04-01,9.0,False,2.1972245773362196,0.166299302528508,2.0309252748077116
CL,744,CL,112,2019-05-01,7.0,False,1.9459101490553132,-0.22114613742617117,2.1670562864814844
CL,745,CL,113,2019-06-01,11.0,False,2.3978952727983707,0.06588168584428811,2.3320135869540826
CL,746,CL,114,2019-07-01,6.0,False,1.791759469228055,-0.7231463397224753,2.5149058089505303
CL,747,CL,115,2019-08-01,12.0,False,2.4849066497880004,-0.22103296350525703,2.7059396132932574
CL,748,CL,116,2019-09-01,12.0,False,2.4849066497880004,-0.398362572021318,2.8832692218093183
CL,749,CL,117,2019-10-01,96.0,False,4.564348191467836,1.5429832178671545,3.0213649736006816
CL,750,CL,118,2019-11-01,100.0,False,4.605170185988092,1.5171123544191305,3.0880578315689613
CL,751,CL,119,2019-12-01,25.0,False,3.2188758248682006,0.14198067928797764,3.076895145580223
CL,752,CL,120,2020-01-01,11.0,False,2.3978952727983707,-0.6088141986091493,3.00670947140752
CL,753,CL,121,2020-02-01,15.0,False,2.70805020110221,-0.19064950837649253,2.8986997094787026
CL,754,CL,122,2020-03-01,42.0,False,3.7376696182833684,0.9737517613718993,2.763917856911469
CL,755,CL,123,2020-04-01,7.0,False,1.9459101490553132,-0.6643282699619275,2.6102384190172407
CL,756,CL,124,2020-05-01,7.0,False,1.9459101490553132,-0.5158549480749912,2.4617650971303044
CL,757,CL,125,2020-06-01,8.0,False,2.0794415416798357,-0.2520879130724114,2.331529454752247
CL,758,CL,126,2020-07-01,7.0,False,1.9459101490553132,-0.27805532386142606,2.2239654729167393
CL,759,CL,127,2020-08-01,7.0,False,1.9459101490553132,-0.1933955183842635,2.1393056674395767
CL,760,CL,128,2020-09-01,8.0,False,2.0794415416798357,0.006293242940970334,2.0731482987388654
CL,761,CL,129,2020-10-01,15.0,False,2.70805020110221,0.690181832509237,2.017868368592973
CL,762,CL,130,2020-11-01,10.0,False,2.302585092994046,0.33663932683142495,1.965945766162621
CL,763,CL,131,2020-12-01,5.0,False,1.6094379124341003,-0.31192549871624986,1.9213634111503501
CL,764,CL,132,2021-01-01,4.0,False,1.3862943611198906,-0.5074205175860014,1.893714878705892
CL,765,CL,133,2021-02-01,5.0,False,1.6094379124341003,-0.2779570732329406,1.887394985667041
CL,766,CL,134,2021-03-01,10.0,False,2.302585092994046,0.40424355274888835,1.8983415402451576
CL,767,CL,135,2021-04-01,7.0,False,1.9459101490553132,0.02805041629092675,1.9178597327643865
CL,768,CL,136,2021-05-01,7.0,False,1.9459101490553132,0.001918002960626941,1.9439921460946863
CL,769,CL,137,2021-06-01,6.0,False,1.791759469228055,-0.18348940081614384,1.9752488700441988
CL,770,CL,138,2021-07-01,8.0,False,2.0794415416798357,0.06926958054276033,2.0101719611370754
CL,771,CL,139,2021-08-01,7.0,False,1.9459101490553132,-0.0983351701618862,2.0442453192171994
CL,772,CL,140,2021-09-01,8.0,False,2.0794415416798357,0.005334204542336796,2.074107337137499
CL,773,CL,141,2021-10-01,17.0,False,2.833213344056216,0.738455855808009,2.094757488248207
CL,774,CL,142,2021-11-01,8.0,False,2.0794415416798357,-0.02184260762875878,2.1012841493085945
CL,775,CL,143,2021-12-01,6.0,False,1.791759469228055,-0.30932382544667814,2.101083294674733
CL,776,CL,144,2022-01-01,6.0,False,1.791759469228055,-0.3094273860141601,2.101186855242215
CL,777,CL,145,2022-02-01,6.0,False,1.791759469228055,-0.3117118955877993,2.1034713648158543
CL,778,CL,146,2022-03-01,13.0,False,2.5649493574615367,0.4602931233613097,2.104656234100227
CL,779,CL,147,2022-04-01,10.0,False,2.302585092994046,0.20631941745393334,2.0962656755401126
CL,780,CL,148,2022-05-01,8.0,False,2.0794415416798357,0.0019460880435251404,2.0774954536363106
CL,781,CL,149,2022-06-01,6.0,False,1.791759469228055,-0.25922052061913226,2.050979989847187
CL,782,CL,150,2022-07-01,5.0,False,1.6094379124341003,-0.4099482279977338,2.019386140431834
CL,783,CL,151,2022-08-01,8.0,False,2.0794415416798357,0.09838112204081284,1.981060419639023
CL,784,CL,152,2022-09-01,10.0,False,2.302585092994046,0.37506822174314847,1.9275168712508974
CL,785,CL,153,2022-10-01,10.0,False,2.302585092994046,0.45067586857709685,1.851909224416949
CL,786,CL,154,2022-11-01,6.0,False,1.791759469228055,0.038117123912331685,1.7536423453157233
CL,787,CL,155,2022-12-01,4.0,False,1.3862943611198906,-0.2533380034821615,1.639632364602052
CL,788,CL,156,2023-01-01,5.0,False,1.6094379124341003,0.09200721410479695,1.5174306983293033
CL,789,CL,157,2023-02-01,3.0,True,1.0986122886681098,-0.2917541738246998,1.3903664624928096
CO,790,CO,0,2010-01-01,4.0,False,1.3862943611198906,-0.6070303348953479,1.9933246960152384
CO,791,CO,1,2010-02-01,12.0,False,2.4849066497880004,0.48138671877292927,2.003519931015071
CO,792,CO,2,2010-03-01,10.0,False,2.302585092994046,0.29898709922739775,2.003597993766648
CO,793,CO,3,2010-04-01,8.0,False,2.0794415416798357,0.08797671767857307,1.9914648240012627
CO,794,CO,4,2010-05-01,9.0,False,2.1972245773362196,0.22721509756555625,1.9700094797706633
CO,795,CO,5,2010-06-01,6.0,False,1.791759469228055,-0.15182782852652155,1.9435872977545765
CO,796,CO,6,2010-07-01,4.0,False,1.3862943611198906,-0.5340461718055953,1.920340532925486
CO,797,CO,7,2010-08-01,7.0,False,1.9459101490553132,0.04002917260821248,1.9058809764471007
CO,798,CO,8,2010-09-01,8.0,False,2.0794415416798357,0.18252189172679634,1.8969196499530394
CO,799,CO,9,2010-10-01,9.0,False,2.1972245773362196,0.30638984938249525,1.8908347279537243
CO,800,CO,10,2010-11-01,8.0,False,2.0794415416798357,0.1913951251914745,1.8880464164883612
CO,801,CO,11,2010-12-01,3.0,False,1.0986122886681098,-0.7954691304177521,1.894081419085862
CO,802,CO,12,2011-01-01,3.0,False,1.0986122886681098,-0.8190440693602201,1.91765635802833
CO,803,CO,13,2011-02-01,15.0,False,2.70805020110221,0.7538201643446372,1.954230036757573
CO,804,CO,14,2011-03-01,10.0,False,2.302585092994046,0.3169745687679848,1.985610524226061
CO,805,CO,15,2011-04-01,9.0,False,2.1972245773362196,0.19105501854421014,2.0061695587920094
CO,806,CO,16,2011-05-01,10.0,False,2.302585092994046,0.2870233047009467,2.015561788293099
CO,807,CO,17,2011-06-01,5.0,False,1.6094379124341003,-0.40718819844198095,2.0166261108760812
CO,808,CO,18,2011-07-01,6.0,False,1.791759469228055,-0.22522567720467102,2.016985146432726
CO,809,CO,19,2011-08-01,8.0,False,2.0794415416798357,0.061966496799066295,2.0174750448807695
CO,810,CO,20,2011-09-01,9.0,False,2.1972245773362196,0.1820463824850136,2.015178194851206
CO,811,CO,21,2011-10-01,11.0,False,2.3978952727983707,0.38968551287669007,2.0082097599216806
CO,812,CO,22,2011-11-01,9.0,False,2.1972245773362196,0.19950556729162905,1.9977190100445905
CO,813,CO,23,2011-12-01,3.0,False,1.0986122886681098,-0.8927376850521664,1.9913499737202762
CO,814,CO,24,2012-01-01,4.0,False,1.3862943611198906,-0.6137774111173815,2.000071772237272
CO,815,CO,25,2012-02-01,11.0,False,2.3978952727983707,0.3779207073317954,2.0199745654665753
CO,816,CO,26,2012-03-01,12.0,False,2.4849066497880004,0.44798776002744045,2.03691888976056
CO,817,CO,27,2012-04-01,9.0,False,2.1972245773362196,0.15416061740908882,2.0430639599271307
CO,818,CO,28,2012-05-01,9.0,False,2.1972245773362196,0.15918912389490503,2.0380354534413145
CO,819,CO,29,2012-06-01,6.0,False,1.791759469228055,-0.23226892217356854,2.0240283914016235
CO,820,CO,30,2012-07-01,6.0,False,1.791759469228055,-0.21413147774342933,2.0058909469714843
CO,821,CO,31,2012-08-01,9.0,False,2.1972245773362196,0.21262443272478948,1.98460014461143
CO,822,CO,32,2012-09-01,10.0,False,2.302585092994046,0.34502094217444235,1.9575641508196036
CO,823,CO,33,2012-10-01,10.0,False,2.302585092994046,0.37685022035448545,1.9257348726395604
CO,824,CO,34,2012-11-01,7.0,False,1.9459101490553132,0.050095582904216895,1.8958145661510963
CO,825,CO,35,2012-12-01,2.0,False,0.6931471805599453,-1.18763914387997,1.8807863244399152
